page_id,cluster_id,week_index,archetype_id,content_age_days,word_count,internal_inlinks,serp_feature_count,avg_position,impressions,clicks,observed_ctr,estimated_bounce_rate,avg_dwell_sec
anon_page_0018,cluster_18,8,2,681,3390,21,1,6.11,4535,323,0.0712,0.694,155
anon_page_0018,cluster_18,9,2,688,3390,21,3,5.49,3804,274,0.072,0.694,126
anon_page_0018,cluster_18,10,2,695,3390,21,0,5.39,4081,309,0.0757,0.496,203
anon_page_0018,cluster_18,11,2,702,3390,21,1,5.07,3941,309,0.0784,0.741,175
anon_page_0018,cluster_18,12,2,709,3390,21,3,4.71,3703,301,0.0813,0.593,161
anon_page_0018,cluster_18,13,2,716,3390,21,2,4.77,4302,367,0.0853,0.857,172
anon_page_0018,cluster_18,14,2,723,3390,21,0,4.43,4126,366,0.0887,0.588,177
anon_page_0018,cluster_18,15,2,730,3390,21,2,4.26,4258,393,0.0923,0.537,124
anon_page_0019,cluster_19,0,0,338,1457,8,3,3.91,7831,1268,0.1619,0.692,128
anon_page_0019,cluster_19,1,0,345,1457,8,3,4.01,8011,1289,0.1609,0.618,136
anon_page_0019,cluster_19,2,0,352,1457,8,2,4.12,8184,1310,0.1601,0.583,156
anon_page_0019,cluster_19,3,0,359,1457,8,1,4.15,8054,1281,0.1591,0.595,116
anon_page_0019,cluster_19,4,0,366,1457,8,1,4.2,8025,1269,0.1581,0.524,139
anon_page_0019,cluster_19,5,0,373,1457,8,2,4.23,7877,1238,0.1572,0.612,162
anon_page_0019,cluster_19,6,0,380,1457,8,0,4.41,8350,1306,0.1564,0.674,61
anon_page_0019,cluster_19,7,0,387,1457,8,0,4.33,7826,1215,0.1553,0.556,131
anon_page_0019,cluster_19,8,0,394,1457,8,3,4.39,7818,1207,0.1544,0.671,82
anon_page_0019,cluster_19,9,0,401,1457,8,1,4.38,7538,1156,0.1534,0.524,132
anon_page_0019,cluster_19,10,0,408,1457,8,1,4.39,7313,1114,0.1523,0.678,107
anon_page_0019,cluster_19,11,0,415,1457,8,0,4.61,7945,1206,0.1518,0.601,180
anon_page_0019,cluster_19,12,0,422,1457,8,3,4.64,7835,1182,0.1509,0.589,118
anon_page_0019,cluster_19,13,0,429,1457,8,0,4.65,7611,1141,0.1499,0.562,125
anon_page_0019,cluster_19,14,0,436,1457,8,1,4.71,7616,1135,0.149,0.641,88
anon_page_0019,cluster_19,15,0,443,1457,8,1,4.9,8120,1207,0.1486,0.373,162
anon_page_0020,cluster_20,0,0,315,1318,7,0,4.13,9140,1297,0.1419,0.354,165
anon_page_0020,cluster_20,1,0,322,1318,7,0,4.17,9031,1273,0.141,0.466,145
anon_page_0020,cluster_20,2,0,329,1318,7,0,4.31,9393,1316,0.1401,0.674,80
anon_page_0020,cluster_20,3,0,336,1318,7,2,4.58,10364,1447,0.1396,0.619,110
anon_page_0020,cluster_20,4,0,343,1318,7,2,4.39,9180,1269,0.1382,0.529,69
anon_page_0020,cluster_20,5,0,350,1318,7,1,4.44,9174,1260,0.1373,0.766,131
anon_page_0020,cluster_20,6,0,357,1318,7,1,4.48,9063,1236,0.1364,0.724,89
anon_page_0020,cluster_20,7,0,364,1318,7,2,4.57,9181,1245,0.1356,0.837,119
anon_page_0020,cluster_20,8,0,371,1318,7,1,4.74,9716,1312,0.135,0.655,117
anon_page_0020,cluster_20,9,0,378,1318,7,1,4.75,9440,1265,0.134,0.671,116
anon_page_0020,cluster_20,10,0,385,1318,7,0,4.99,10303,1379,0.1338,0.643,143
anon_page_0020,cluster_20,11,0,392,1318,7,0,4.8,9135,1208,0.1322,0.491,106
anon_page_0020,cluster_20,12,0,399,1318,7,1,5.03,9909,1307,0.1319,0.565,121
anon_page_0020,cluster_20,13,0,406,1318,7,0,4.93,9133,1193,0.1306,0.747,156
anon_page_0020,cluster_20,14,0,413,1318,7,1,5.13,9801,1277,0.1303,0.557,96
anon_page_0020,cluster_20,15,0,420,1318,7,0,5.04,9090,1172,0.1289,0.764,150
anon_page_0021,cluster_21,0,2,232,1054,25,2,9.28,5905,311,0.0527,0.766,114
anon_page_0021,cluster_21,1,2,239,1054,25,1,8.86,5425,289,0.0533,0.603,82
anon_page_0021,cluster_21,2,2,246,1054,25,3,8.89,6152,354,0.0575,0.597,128
anon_page_0021,cluster_21,3,2,253,1054,25,0,8.27,5160,293,0.0568,0.726,169
anon_page_0021,cluster_21,4,2,260,1054,25,2,8.22,5674,343,0.0605,0.636,171
anon_page_0021,cluster_21,5,2,267,1054,25,1,7.71,4982,302,0.0606,0.733,170
anon_page_0021,cluster_21,6,2,274,1054,25,0,7.7,5616,363,0.0646,0.801,159
anon_page_0021,cluster_21,7,2,281,1054,25,3,7.36,5363,356,0.0664,0.717,131
anon_page_0021,cluster_21,8,2,288,1054,25,1,7.03,5140,350,0.0681,0.729,167
anon_page_0021,cluster_21,9,2,295,1054,25,1,6.99,5680,408,0.0718,0.694,232
anon_page_0021,cluster_21,10,2,302,1054,25,1,6.73,5626,417,0.0741,0.489,165
anon_page_0021,cluster_21,11,2,309,1054,25,2,6.54,5779,445,0.077,0.647,120
anon_page_0021,cluster_21,12,2,316,1054,25,2,6.13,5325,419,0.0787,0.567,167
anon_page_0021,cluster_21,13,2,323,1054,25,2,5.69,4836,389,0.0804,0.524,174
anon_page_0021,cluster_21,14,2,330,1054,25,1,5.87,5942,506,0.0852,0.586,118
anon_page_0021,cluster_21,15,2,337,1054,25,0,5.26,4985,431,0.0865,0.707,152
anon_page_0022,cluster_22,0,4,439,934,33,2,4.64,554,27,0.0487,0.749,145
anon_page_0022,cluster_22,1,4,446,934,33,1,5.08,707,35,0.0495,0.575,144
anon_page_0022,cluster_22,2,4,453,934,33,1,6.36,1239,68,0.0549,0.858,187
anon_page_0022,cluster_22,3,4,460,934,33,2,6.15,1107,57,0.0515,0.731,121
anon_page_0022,cluster_22,4,4,467,934,33,0,5.36,709,33,0.0465,0.637,171
anon_page_0022,cluster_22,5,4,474,934,33,2,5.53,746,34,0.0456,0.649,181
anon_page_0022,cluster_22,6,4,481,934,33,1,5.38,635,27,0.0425,0.618,111
anon_page_0022,cluster_22,7,4,488,934,33,0,5.97,860,39,0.0453,0.801,154
anon_page_0022,cluster_22,8,4,495,934,33,1,5.61,660,27,0.0409,0.828,124
anon_page_0022,cluster_22,9,4,502,934,33,1,6.35,947,42,0.0444,0.62,167
anon_page_0022,cluster_22,10,4,509,934,33,0,7.25,1310,63,0.0481,0.829,91
anon_page_0022,cluster_22,11,4,516,934,33,0,5.81,624,24,0.0385,0.66,80
anon_page_0022,cluster_22,12,4,523,934,33,0,6.65,958,40,0.0418,0.648,163
anon_page_0022,cluster_22,13,4,530,934,33,2,6.48,841,33,0.0392,0.711,116
anon_page_0022,cluster_22,14,4,537,934,33,0,6.08,622,22,0.0354,0.364,137
anon_page_0022,cluster_22,15,4,544,934,33,1,6.57,799,29,0.0363,0.827,117
anon_page_0023,cluster_23,0,3,483,1642,21,3,1.63,4204,488,0.1161,0.48,114
anon_page_0023,cluster_23,1,3,490,1642,21,2,1.78,4190,453,0.1081,0.715,130
anon_page_0023,cluster_23,2,3,497,1642,21,0,2.0,4341,430,0.0991,0.495,141
anon_page_0023,cluster_23,3,3,504,1642,21,1,2.06,4141,394,0.0951,0.645,128
anon_page_0023,cluster_23,4,3,511,1642,21,3,2.31,4343,380,0.0875,0.628,132
anon_page_0023,cluster_23,5,3,518,1642,21,0,2.4,4220,353,0.0836,0.658,97
anon_page_0023,cluster_23,6,3,525,1642,21,1,2.63,4369,341,0.078,0.447,136
anon_page_0023,cluster_23,7,3,532,1642,21,1,2.78,4372,324,0.0741,0.512,108
anon_page_0023,cluster_23,8,3,539,1642,21,1,2.92,4340,305,0.0703,0.703,123
anon_page_0023,cluster_23,9,3,546,1642,21,2,3.06,4325,289,0.0668,0.509,133
anon_page_0023,cluster_23,10,3,553,1642,21,0,3.12,4105,263,0.0641,0.3,116
anon_page_0023,cluster_23,11,3,560,1642,21,1,3.51,4636,278,0.06,0.662,190
anon_page_0023,cluster_23,12,3,567,1642,21,2,3.5,4283,246,0.0574,0.527,108
anon_page_0023,cluster_23,13,3,574,1642,21,2,3.65,4262,233,0.0547,0.538,103
anon_page_0023,cluster_23,14,3,581,1642,21,2,3.76,4182,218,0.0521,0.51,82
anon_page_0023,cluster_23,15,3,588,1642,21,2,3.96,4276,212,0.0496,0.58,78
anon_page_0024,cluster_00,0,4,373,1360,12,2,6.55,6283,349,0.0555,0.776,85
anon_page_0024,cluster_00,1,4,380,1360,12,2,6.95,7379,418,0.0566,0.856,171
anon_page_0024,cluster_00,2,4,387,1360,12,3,6.72,6233,335,0.0537,0.793,102
anon_page_0024,cluster_00,3,4,394,1360,12,1,7.09,7220,394,0.0546,0.608,169
anon_page_0024,cluster_00,4,4,401,1360,12,0,6.96,6419,335,0.0522,0.629,146
anon_page_0024,cluster_00,5,4,408,1360,12,0,7.59,8339,459,0.055,0.888,104
anon_page_0024,cluster_00,6,4,415,1360,12,3,7.32,7037,363,0.0516,0.818,144
anon_page_0024,cluster_00,7,4,422,1360,12,1,7.37,6909,349,0.0505,0.571,148
anon_page_0024,cluster_00,8,4,429,1360,12,0,7.39,6653,326,0.049,0.776,136
anon_page_0024,cluster_00,9,4,436,1360,12,1,7.44,6506,312,0.048,0.737,144
anon_page_0024,cluster_00,10,4,443,1360,12,0,7.76,7311,356,0.0487,0.65,142
anon_page_0024,cluster_00,11,4,450,1360,12,1,7.91,7498,361,0.0481,0.587,167
anon_page_0024,cluster_00,12,4,457,1360,12,1,8.5,9272,474,0.0511,0.688,130
anon_page_0024,cluster_00,13,4,464,1360,12,2,6.81,3012,113,0.0375,0.566,117
anon_page_0024,cluster_00,14,4,471,1360,12,0,8.44,8422,402,0.0477,0.754,114
anon_page_0024,cluster_00,15,4,478,1360,12,1,7.91,6215,262,0.0422,0.85,121
anon_page_0025,cluster_01,0,3,705,628,10,1,3.95,1582,109,0.0689,0.728,127
anon_page_0025,cluster_01,1,3,712,628,10,2,4.24,1693,112,0.0662,0.702,98
anon_page_0025,cluster_01,2,3,719,628,10,1,4.35,1664,106,0.0637,0.811,168
anon_page_0025,cluster_01,3,3,726,628,10,3,4.39,1566,96,0.0613,0.653,151
anon_page_0025,cluster_01,4,3,733,628,10,0,4.69,1693,101,0.0597,0.735,144
anon_page_0025,cluster_01,5,3,740,628,10,1,4.85,1691,98,0.058,0.614,105
anon_page_0025,cluster_01,6,3,747,628,10,1,5.03,1719,96,0.0558,0.619,141
anon_page_0025,cluster_01,7,3,754,628,10,0,5.09,1639,88,0.0537,0.578,130
anon_page_0025,cluster_01,8,3,761,628,10,0,5.27,1663,86,0.0517,0.654,118
anon_page_0025,cluster_01,9,3,768,628,10,3,5.45,1688,84,0.0498,0.713,149
anon_page_0025,cluster_01,10,3,775,628,10,2,5.47,1573,75,0.0477,0.748,149
anon_page_0025,cluster_01,11,3,782,628,10,0,5.66,1607,74,0.046,0.68,184
anon_page_0025,cluster_01,12,3,789,628,10,0,5.83,1616,72,0.0446,0.612,71
anon_page_0025,cluster_01,13,3,796,628,10,1,5.97,1608,68,0.0423,0.544,94
anon_page_0025,cluster_01,14,3,803,628,10,2,6.22,1689,70,0.0414,0.825,148
anon_page_0025,cluster_01,15,3,810,628,10,0,6.24,1580,62,0.0392,0.662,159
anon_page_0026,cluster_02,0,0,657,1637,2,1,4.38,15989,2205,0.1379,0.718,85
anon_page_0026,cluster_02,1,0,664,1637,2,1,4.35,15284,2091,0.1368,0.668,180
anon_page_0026,cluster_02,2,0,671,1637,2,1,4.47,15711,2138,0.1361,0.715,175
anon_page_0026,cluster_02,3,0,678,1637,2,2,4.72,17196,2333,0.1357,0.632,90
anon_page_0026,cluster_02,4,0,685,1637,2,1,4.58,15606,2096,0.1343,0.537,151
anon_page_0026,cluster_02,5,0,692,1637,2,1,4.68,15905,2124,0.1335,0.628,188
anon_page_0026,cluster_02,6,0,699,1637,2,0,4.66,15288,2026,0.1325,0.643,124
anon_page_0026,cluster_02,7,0,706,1637,2,0,4.56,14024,1841,0.1313,0.578,116
anon_page_0026,cluster_02,8,0,713,1637,2,1,4.7,14649,1913,0.1306,0.616,109
anon_page_0026,cluster_02,9,0,720,1637,2,1,4.84,15223,1979,0.13,0.596,113
anon_page_0026,cluster_02,10,0,727,1637,2,1,5.0,15996,2072,0.1295,0.764,147
anon_page_0026,cluster_02,11,0,734,1637,2,1,5.01,15591,2004,0.1285,0.651,113
anon_page_0026,cluster_02,12,0,741,1637,2,1,5.05,15472,1976,0.1277,0.551,134
anon_page_0026,cluster_02,13,0,748,1637,2,2,5.25,16567,2112,0.1275,0.564,89
anon_page_0026,cluster_02,14,0,755,1637,2,3,5.02,14277,1793,0.1256,0.472,157
anon_page_0026,cluster_02,15,0,762,1637,2,1,5.42,16909,2134,0.1262,0.59,138
anon_page_0027,cluster_03,0,1,294,1495,2,2,3.83,361,36,0.0997,0.508,155
anon_page_0027,cluster_03,1,1,301,1495,2,1,4.29,361,33,0.0914,0.507,179
anon_page_0027,cluster_03,2,1,308,1495,2,1,4.76,363,31,0.0854,0.627,140
anon_page_0027,cluster_03,3,1,315,1495,2,2,5.42,399,32,0.0802,0.577,141
anon_page_0027,cluster_03,4,1,322,1495,2,0,5.41,313,23,0.0735,0.649,77
anon_page_0027,cluster_03,5,1,329,1495,2,1,5.98,333,22,0.0661,0.595,127
anon_page_0027,cluster_03,6,1,336,1495,2,1,6.62,368,24,0.0652,0.56,147
anon_page_0027,cluster_03,7,1,343,1495,2,2,7.34,416,25,0.0601,0.612,172
anon_page_0027,cluster_03,8,1,350,1495,2,1,7.2,304,16,0.0526,0.766,108
anon_page_0027,cluster_03,9,1,357,1495,2,2,8.28,419,22,0.0525,0.724,120
anon_page_0027,cluster_03,10,1,364,1495,2,1,8.35,348,16,0.046,0.778,54
anon_page_0027,cluster_03,11,1,371,1495,2,1,9.12,404,18,0.0446,0.816,140
anon_page_0027,cluster_03,12,1,378,1495,2,1,9.02,302,11,0.0364,0.669,75
anon_page_0027,cluster_03,13,1,385,1495,2,0,9.63,330,11,0.0333,0.854,142
anon_page_0027,cluster_03,14,1,392,1495,2,1,10.05,322,9,0.028,0.71,131
anon_page_0027,cluster_03,15,1,399,1495,2,1,10.35,293,7,0.0239,0.614,77
anon_page_0028,cluster_04,0,4,49,3018,10,0,6.82,8433,524,0.0621,0.655,107
anon_page_0028,cluster_04,1,4,56,3018,10,0,6.95,8601,529,0.0615,0.643,187
anon_page_0028,cluster_04,2,4,63,3018,10,0,7.5,10776,686,0.0637,0.65,135
anon_page_0028,cluster_04,3,4,70,3018,10,2,7.42,9982,615,0.0616,0.796,149
anon_page_0028,cluster_04,4,4,77,3018,10,1,7.34,9177,547,0.0596,0.722,153
anon_page_0028,cluster_04,5,4,84,3018,10,0,6.47,4598,241,0.0524,0.833,203
anon_page_0028,cluster_04,6,4,91,3018,10,1,7.9,10924,661,0.0605,0.738,104
anon_page_0028,cluster_04,7,4,98,3018,10,0,7.23,7339,399,0.0544,0.658,121
anon_page_0028,cluster_04,8,4,105,3018,10,1,6.77,4713,235,0.0499,0.74,130
anon_page_0028,cluster_04,9,4,112,3018,10,1,7.29,6766,350,0.0517,0.423,126
anon_page_0028,cluster_04,10,4,119,3018,10,1,8.49,11986,706,0.0589,0.896,120
anon_page_0028,cluster_04,11,4,126,3018,10,0,7.39,6353,314,0.0494,0.942,88
anon_page_0028,cluster_04,12,4,133,3018,10,1,8.24,9964,539,0.0541,0.742,121
anon_page_0028,cluster_04,13,4,140,3018,10,2,8.35,10018,534,0.0533,0.759,121
anon_page_0028,cluster_04,14,4,147,3018,10,1,8.49,10239,541,0.0528,0.697,139
anon_page_0028,cluster_04,15,4,154,3018,10,1,8.91,11813,645,0.0546,0.618,111
anon_page_0029,cluster_05,0,3,627,1561,13,1,1.14,4696,738,0.1572,0.617,174
anon_page_0029,cluster_05,1,3,634,1561,13,2,1.23,4556,670,0.1471,0.614,50
anon_page_0029,cluster_05,2,3,641,1561,13,0,1.45,4707,614,0.1304,0.579,196
anon_page_0029,cluster_05,3,3,648,1561,13,2,1.53,4535,562,0.1239,0.483,149
anon_page_0029,cluster_05,4,3,655,1561,13,2,1.62,4394,516,0.1174,0.424,109
anon_page_0029,cluster_05,5,3,662,1561,13,3,1.8,4440,481,0.1083,0.661,150
anon_page_0029,cluster_05,6,3,669,1561,13,2,2.06,4693,462,0.0984,0.623,146
anon_page_0029,cluster_05,7,3,676,1561,13,2,2.1,4443,422,0.095,0.691,154
anon_page_0029,cluster_05,8,3,683,1561,13,0,2.33,4610,406,0.0881,0.684,107
anon_page_0029,cluster_05,9,3,690,1561,13,1,2.45,4534,380,0.0838,0.511,126
anon_page_0029,cluster_05,10,3,697,1561,13,2,2.54,4386,351,0.08,0.55,130
anon_page_0029,cluster_05,11,3,704,1561,13,0,2.8,4637,347,0.0748,0.586,104
anon_page_0029,cluster_05,12,3,711,1561,13,0,2.95,4639,330,0.0711,0.683,123
anon_page_0029,cluster_05,13,3,718,1561,13,0,2.99,4380,299,0.0683,0.513,98
anon_page_0029,cluster_05,14,3,725,1561,13,1,3.27,4657,299,0.0642,0.576,79
anon_page_0029,cluster_05,15,3,732,1561,13,1,3.34,4473,275,0.0615,0.603,133
anon_page_0030,cluster_06,0,1,340,915,11,0,4.89,43714,4889,0.1118,0.579,165
anon_page_0030,cluster_06,1,1,347,915,11,2,5.42,45312,4821,0.1064,0.744,219
anon_page_0030,cluster_06,2,1,354,915,11,0,5.83,44266,4464,0.1008,0.596,78
anon_page_0030,cluster_06,3,1,361,915,11,0,6.18,41922,3992,0.0952,0.601,135
anon_page_0030,cluster_06,4,1,368,915,11,0,6.44,37666,3360,0.0892,0.771,109
anon_page_0030,cluster_06,5,1,375,915,11,0,7.09,41761,3583,0.0858,0.639,129
anon_page_0030,cluster_06,6,1,382,915,11,1,7.73,45712,3781,0.0827,0.598,113
anon_page_0030,cluster_06,7,1,389,915,11,0,7.8,37320,2825,0.0757,0.638,145
anon_page_0030,cluster_06,8,1,396,915,11,1,8.5,42450,3113,0.0733,0.719,109
anon_page_0030,cluster_06,9,1,403,915,11,3,9.07,44783,3145,0.0702,0.738,95
anon_page_0030,cluster_06,10,1,410,915,11,1,8.75,28243,1702,0.0603,0.692,125
anon_page_0030,cluster_06,11,1,417,915,11,1,9.59,36353,2158,0.0594,0.731,112
anon_page_0030,cluster_06,12,1,424,915,11,2,10.09,37178,2079,0.0559,0.7,90
anon_page_0030,cluster_06,13,1,431,915,11,1,10.72,40862,2194,0.0537,0.744,119
anon_page_0030,cluster_06,14,1,438,915,11,0,10.79,32567,1523,0.0468,0.516,55
anon_page_0030,cluster_06,15,1,445,915,11,0,11.25,32515,1403,0.0431,0.71,138
anon_page_0031,cluster_07,0,4,637,1158,10,0,7.21,6719,299,0.0445,0.756,178
anon_page_0031,cluster_07,1,4,644,1158,10,1,8.48,13203,688,0.0521,0.581,188
anon_page_0031,cluster_07,2,4,651,1158,10,2,7.71,8494,382,0.045,0.748,112
anon_page_0031,cluster_07,3,4,658,1158,10,0,7.55,7078,299,0.0422,0.685,108
anon_page_0031,cluster_07,4,4,665,1158,10,0,8.71,12983,641,0.0494,0.653,91
anon_page_0031,cluster_07,5,4,672,1158,10,0,7.87,7823,325,0.0415,0.664,107
anon_page_0031,cluster_07,6,4,679,1158,10,1,7.24,3889,139,0.0357,0.656,134
anon_page_0031,cluster_07,7,4,686,1158,10,1,8.62,10960,484,0.0442,0.705,152
anon_page_0031,cluster_07,8,4,693,1158,10,2,8.11,7665,298,0.0389,0.804,138
anon_page_0031,cluster_07,9,4,700,1158,10,3,9.57,15150,736,0.0486,0.789,152
anon_page_0031,cluster_07,10,4,707,1158,10,0,8.71,9916,400,0.0403,0.647,163
anon_page_0031,cluster_07,11,4,714,1158,10,1,8.6,8840,336,0.038,0.578,89
anon_page_0031,cluster_07,12,4,721,1158,10,2,9.14,11321,461,0.0407,0.718,152
anon_page_0031,cluster_07,13,4,728,1158,10,1,9.49,12719,534,0.042,0.56,107
anon_page_0031,cluster_07,14,4,735,1158,10,2,9.19,10565,402,0.0381,0.549,110
anon_page_0031,cluster_07,15,4,742,1158,10,3,9.31,10726,403,0.0376,0.718,137
anon_page_0032,cluster_08,0,4,127,1270,4,2,6.29,16521,1097,0.0664,0.681,101
anon_page_0032,cluster_08,1,4,134,1270,4,1,7.73,31883,2367,0.0742,0.603,101
anon_page_0032,cluster_08,2,4,141,1270,4,1,6.91,21498,1444,0.0672,0.715,148
anon_page_0032,cluster_08,3,4,148,1270,4,0,7.43,26361,1822,0.0691,0.595,200
anon_page_0032,cluster_08,4,4,155,1270,4,1,6.41,13600,830,0.061,0.677,121
anon_page_0032,cluster_08,5,4,162,1270,4,0,7.41,24059,1588,0.066,0.66,178
anon_page_0032,cluster_08,6,4,169,1270,4,0,6.28,10103,579,0.0573,0.809,130
anon_page_0032,cluster_08,7,4,176,1270,4,0,6.86,15686,931,0.0594,0.624,153
anon_page_0032,cluster_08,8,4,183,1270,4,1,6.77,13572,777,0.0573,0.712,113
anon_page_0032,cluster_08,9,4,190,1270,4,1,7.74,23590,1469,0.0623,0.727,135
anon_page_0032,cluster_08,10,4,197,1270,4,1,7.43,19003,1114,0.0586,0.727,105
anon_page_0032,cluster_08,11,4,204,1270,4,1,8.26,27403,1728,0.0631,0.599,147
anon_page_0032,cluster_08,12,4,211,1270,4,1,8.67,31119,2013,0.0647,0.739,151
anon_page_0032,cluster_08,13,4,218,1270,4,0,7.92,21423,1233,0.0576,0.563,150
anon_page_0032,cluster_08,14,4,225,1270,4,2,8.55,27636,1680,0.0608,0.656,126
anon_page_0032,cluster_08,15,4,232,1270,4,0,7.76,17576,940,0.0535,0.895,123
anon_page_0033,cluster_09,0,0,60,963,75,3,1.78,2413,474,0.1964,0.505,143
anon_page_0033,cluster_09,1,0,67,963,75,1,1.75,2318,455,0.1963,0.497,163
anon_page_0033,cluster_09,2,0,74,963,75,1,1.56,2029,412,0.2031,0.65,117
anon_page_0033,cluster_09,3,0,81,963,75,3,1.75,2182,424,0.1943,0.567,110
anon_page_0033,cluster_09,4,0,88,963,75,3,1.83,2202,420,0.1907,0.635,92
anon_page_0033,cluster_09,5,0,95,963,75,1,2.13,2470,449,0.1818,0.734,141
anon_page_0033,cluster_09,6,0,102,963,75,2,1.9,2144,400,0.1866,0.435,179
anon_page_0033,cluster_09,7,0,109,963,75,1,2.01,2198,401,0.1824,0.425,136
anon_page_0033,cluster_09,8,0,116,963,75,1,1.99,2102,383,0.1822,0.606,125
anon_page_0033,cluster_09,9,0,123,963,75,0,2.22,2291,403,0.1759,0.314,142
anon_page_0033,cluster_09,10,0,130,963,75,1,2.28,2289,398,0.1739,0.616,167
anon_page_0033,cluster_09,11,0,137,963,75,1,2.37,2322,398,0.1714,0.399,145
anon_page_0033,cluster_09,12,0,144,963,75,0,2.3,2180,374,0.1716,0.568,155
anon_page_0033,cluster_09,13,0,151,963,75,0,2.16,1948,337,0.173,0.464,102
anon_page_0033,cluster_09,14,0,158,963,75,2,2.54,2311,384,0.1662,0.466,126
anon_page_0033,cluster_09,15,0,165,963,75,1,2.65,2361,387,0.1639,0.702,104
anon_page_0034,cluster_10,0,4,709,1122,25,0,7.23,3441,295,0.0857,0.773,194
anon_page_0034,cluster_10,1,4,716,1122,25,0,6.65,2626,211,0.0804,0.705,181
anon_page_0034,cluster_10,2,4,723,1122,25,0,6.87,2784,223,0.0801,0.517,167
anon_page_0034,cluster_10,3,4,730,1122,25,0,7.04,2874,229,0.0797,0.87,231
anon_page_0034,cluster_10,4,4,737,1122,25,2,7.03,2754,216,0.0784,0.652,170
anon_page_0034,cluster_10,5,4,744,1122,25,1,7.31,2985,235,0.0787,0.699,151
anon_page_0034,cluster_10,6,4,751,1122,25,0,7.24,2785,214,0.0768,0.717,120
anon_page_0034,cluster_10,7,4,758,1122,25,1,7.26,2707,204,0.0754,0.719,159
anon_page_0034,cluster_10,8,4,765,1122,25,3,7.31,2656,197,0.0742,0.844,63
anon_page_0034,cluster_10,9,4,772,1122,25,0,7.14,2334,167,0.0716,0.742,160
anon_page_0034,cluster_10,10,4,779,1122,25,2,7.12,2201,154,0.07,0.665,132
anon_page_0034,cluster_10,11,4,786,1122,25,0,7.58,2648,189,0.0714,0.771,150
anon_page_0034,cluster_10,12,4,793,1122,25,0,7.69,2673,189,0.0707,0.689,187
anon_page_0034,cluster_10,13,4,800,1122,25,2,7.55,2394,164,0.0685,0.73,116
anon_page_0034,cluster_10,14,4,807,1122,25,0,6.55,1077,65,0.0604,0.771,98
anon_page_0034,cluster_10,15,4,814,1122,25,2,7.21,1759,111,0.0631,0.78,149
anon_page_0035,cluster_11,0,1,38,2251,36,1,6.01,2482,222,0.0894,0.691,177
anon_page_0035,cluster_11,1,1,45,2251,36,1,6.52,2567,218,0.0849,0.597,183
anon_page_0035,cluster_11,2,1,52,2251,36,1,7.21,2923,240,0.0821,0.503,121
anon_page_0035,cluster_11,3,1,59,2251,36,1,7.75,3050,239,0.0784,0.701,146
anon_page_0035,cluster_11,4,1,66,2251,36,0,8.5,3521,269,0.0764,0.845,173
anon_page_0035,cluster_11,5,1,73,2251,36,0,8.57,2896,201,0.0694,0.605,96
anon_page_0035,cluster_11,6,1,80,2251,36,0,9.22,3199,214,0.0669,0.709,82
anon_page_0035,cluster_11,7,1,87,2251,36,3,9.6,3084,192,0.0623,0.699,91
anon_page_0035,cluster_11,8,1,94,2251,36,1,10.25,3378,203,0.0601,0.838,82
anon_page_0035,cluster_11,9,1,101,2251,36,0,10.09,2398,123,0.0513,0.723,69
anon_page_0035,cluster_11,10,1,108,2251,36,1,10.71,2664,131,0.0492,0.644,112
anon_page_0035,cluster_11,11,1,115,2251,36,0,11.48,3148,151,0.048,0.705,98
anon_page_0035,cluster_11,12,1,122,2251,36,1,12.24,3618,171,0.0473,0.909,139
anon_page_0035,cluster_11,13,1,129,2251,36,1,12.53,3354,142,0.0423,0.668,73
anon_page_0035,cluster_11,14,1,136,2251,36,3,12.98,3341,129,0.0386,0.817,91
anon_page_0035,cluster_11,15,1,143,2251,36,1,13.25,3046,102,0.0335,0.9,130
anon_page_0036,cluster_12,0,1,690,1428,9,3,4.38,20226,2037,0.1007,0.516,114
anon_page_0036,cluster_12,1,1,697,1428,9,2,4.66,18537,1739,0.0938,0.61,161
anon_page_0036,cluster_12,2,1,704,1428,9,2,5.04,17779,1556,0.0875,0.47,134
anon_page_0036,cluster_12,3,1,711,1428,9,1,5.57,18490,1521,0.0823,0.512,151
anon_page_0036,cluster_12,4,1,718,1428,9,0,5.92,17458,1335,0.0765,0.675,138
anon_page_0036,cluster_12,5,1,725,1428,9,0,6.63,19807,1447,0.0731,0.584,104
anon_page_0036,cluster_12,6,1,732,1428,9,0,6.72,16348,1081,0.0661,0.581,173
anon_page_0036,cluster_12,7,1,739,1428,9,1,7.32,17662,1104,0.0625,0.618,126
anon_page_0036,cluster_12,8,1,746,1428,9,3,7.96,19396,1155,0.0595,0.736,73
anon_page_0036,cluster_12,9,1,753,1428,9,1,8.34,18645,1023,0.0549,0.784,139
anon_page_0036,cluster_12,10,1,760,1428,9,1,8.56,16355,801,0.049,0.705,114
anon_page_0036,cluster_12,11,1,767,1428,9,1,9.38,19747,945,0.0479,0.639,65
anon_page_0036,cluster_12,12,1,774,1428,9,2,9.72,18610,802,0.0431,0.796,168
anon_page_0036,cluster_12,13,1,781,1428,9,0,9.91,16128,599,0.0371,0.668,152
anon_page_0036,cluster_12,14,1,788,1428,9,3,11.02,22278,867,0.0389,0.674,83
anon_page_0036,cluster_12,15,1,795,1428,9,0,10.57,13632,376,0.0276,0.744,37
